humidity,timeout,temp,co2,time
"[32.299999, 0.0, 35.84, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 98.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:42:36
"[32.299999, 0.0, 35.84, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 98.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:42:37
"[32.299999, 0.0, 35.84, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 98.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:42:38
"[32.299999, 0.0, 35.84, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 98.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:42:39
"[32.299999, 0.0, 35.84, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 98.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:42:41
"[32.299999, 0.0, 35.84, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 98.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:42:42
"[32.299999, 0.0, 35.84, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 98.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:42:43
"[32.299999, 0.0, 35.84, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 98.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:42:44
"[32.299999, 0.0, 35.84, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 98.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:42:45
"[32.299999, 0.0, 35.84, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 98.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:42:46
"[32.299999, 0.0, 35.84, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 98.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:42:47
"[32.299999, 0.0, 35.84, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 98.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:42:49
"[32.299999, 0.0, 35.84, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 98.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:42:50
"[32.299999, 0.0, 35.84, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 98.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:42:51
"[32.299999, 0.0, 35.84, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 98.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:42:52
"[32.299999, 0.0, 35.84, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 98.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:42:53
"[32.299999, 0.0, 35.84, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 98.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:42:54
"[32.299999, 0.0, 35.84, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 98.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:42:56
"[32.299999, 0.0, 35.84, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 98.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:42:57
"[32.299999, 0.0, 35.84, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 98.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:42:58
"[32.299999, 0.0, 35.84, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 98.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:42:59
"[32.299999, 0.0, 35.84, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 98.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:00
"[32.299999, 0.0, 35.84, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 98.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:01
"[32.299999, 0.0, 35.84, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 98.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:03
"[32.299999, 0.0, 35.84, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 98.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:04
"[32.299999, 0.0, 35.84, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 98.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:05
"[32.299999, 0.0, 35.84, 0.0, 0.0, 0.0, 0.0, 0.0]","[12.0, 87.0, 65535.0, 37.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:06
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[12.0, 87.0, 65535.0, 37.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:07
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[12.0, 87.0, 65535.0, 37.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:08
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[12.0, 87.0, 65535.0, 37.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:10
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[12.0, 87.0, 65535.0, 37.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:11
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[17.0, 93.0, 65535.0, 42.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:12
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[17.0, 93.0, 65535.0, 42.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:13
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[17.0, 93.0, 65535.0, 42.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:15
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[17.0, 93.0, 65535.0, 42.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:16
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[22.0, 97.0, 65535.0, 47.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:17
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[22.0, 97.0, 65535.0, 47.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:18
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[22.0, 97.0, 65535.0, 47.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:20
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[22.0, 97.0, 65535.0, 47.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:21
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[22.0, 97.0, 65535.0, 47.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:22
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[22.0, 97.0, 65535.0, 47.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:24
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[30.0, 5.0, 65535.0, 54.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:25
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[30.0, 5.0, 65535.0, 54.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:26
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[30.0, 5.0, 65535.0, 54.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:27
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[30.0, 5.0, 65535.0, 54.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:28
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[34.0, 10.0, 65535.0, 59.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:29
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[34.0, 10.0, 65535.0, 59.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:31
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[34.0, 10.0, 65535.0, 59.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:32
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[34.0, 10.0, 65535.0, 59.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:33
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[40.0, 15.0, 65535.0, 64.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:34
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[40.0, 15.0, 65535.0, 64.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:36
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[40.0, 15.0, 65535.0, 64.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:37
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[40.0, 15.0, 65535.0, 64.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:38
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[40.0, 15.0, 65535.0, 64.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:39
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[40.0, 15.0, 65535.0, 64.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:40
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[40.0, 15.0, 65535.0, 64.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:41
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[40.0, 15.0, 65535.0, 64.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:43
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[40.0, 15.0, 65535.0, 64.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:44
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[40.0, 15.0, 65535.0, 64.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:45
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[40.0, 15.0, 65535.0, 64.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:46
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[40.0, 15.0, 65535.0, 64.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:47
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[40.0, 15.0, 65535.0, 64.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:48
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[40.0, 15.0, 65535.0, 64.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:49
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[40.0, 15.0, 65535.0, 64.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:51
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[57.0, 33.0, 65535.0, 82.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:52
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[57.0, 33.0, 65535.0, 82.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:53
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[57.0, 33.0, 65535.0, 82.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:54
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[57.0, 33.0, 65535.0, 82.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:56
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[62.0, 37.0, 65535.0, 87.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:57
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[62.0, 37.0, 65535.0, 87.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:58
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[62.0, 37.0, 65535.0, 87.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:43:59
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[62.0, 37.0, 65535.0, 87.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:44:01
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[67.0, 43.0, 65535.0, 92.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:44:02
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[67.0, 43.0, 65535.0, 92.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:44:03
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[67.0, 43.0, 65535.0, 92.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:44:04
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[67.0, 43.0, 65535.0, 92.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:44:06
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 97.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:44:07
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 97.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:44:08
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 97.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:44:09
"[32.299999, 0.0, 35.970001, 0.0, 0.0, 0.0, 0.0, 0.0]","[72.0, 48.0, 65535.0, 97.0, 0.0, 0.0, 0.0, 0.0]","[22.6, 0.0, 19.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",14:44:11
